PROLIFIC_ID,time_s6,dt_Achiev_01,dt_Activ_01rev,dt_Altru_01,dt_Angry_01,dt_Anxiet_01,dt_Assert_01,dt_Compet_01rev,dt_Complianc_01,dt_Delib_01,dt_Depress_01rev,dt_Dutif_01rev,dt_Excite_01,dt_Fantasy_01,dt_Gregar_01,dt_Impuls_01,dt_Indiff_01,dt_Modest_01,dt_Order_01,dt_SelfAss_01,dt_SelfDisc_01,dt_Shame_01,dt_Straight_01,dt_Tender_01,dt_Trust_01,dt_Vulner_01,dt_Warmth_01rev,dt_Achiev_02,dt_Activ_02,dt_Altru_02,dt_Angry_02,dt_Anxiet_02rev,dt_Assert_02,dt_Compet_02,dt_Complianc_02,dt_Delib_02,dt_Depress_02rev,dt_Dutif_02rev,dt_Excite_02,dt_Fantasy_02,dt_Gregar_02,dt_Impuls_02,dt_Indiff_02,dt_Modest_02,dt_Order_02,dt_SelfAss_02,dt_SelfDisc_02,dt_Shame_02,dt_Straight_02,dt_Tender_02,dt_Trust_02,dt_Vulner_02,dt_Warmth_02rev,dt_Achiev_03,dt_Activ_03,dt_Altru_03,dt_Angry_03,dt_Anxiet_03,dt_Assert_03,dt_Compet_03,dt_Complianc_03,dt_Delib_03,dt_Depress_03rev,dt_Dutif_03rev,dt_Excite_03,dt_Fantasy_03rev,dt_Gregar_03,dt_Impuls_03,dt_Indiff_03,dt_Modest_03,dt_Order_03rev,dt_SelfAss_03,dt_SelfDisc_03rev,dt_Shame_03,dt_Straight_03,dt_Tender_03,dt_Trust_03rev,dt_Vulner_03rev,dt_Warmth_03rev,dt_Achiev_04,dt_Activ_04rev,dt_Altru_04rev,dt_Angry_04,dt_Anxiet_04rev,dt_Assert_04,dt_Compet_04rev,dt_Complianc_04,dt_Delib_04rev,dt_Depress_04,dt_Dutif_04rev,dt_Excite_04,dt_Fantasy_04,dt_Gregar_04,dt_Impuls_04,dt_Indiff_04,dt_Modest_04,dt_Order_04rev,dt_SelfAss_04,dt_SelfDisc_04rev,dt_Shame_04,dt_Straight_04,dt_Tender_04,dt_Trust_04rev,dt_Vulner_04,dt_Warmth_04rev,esm_Achiev_01,esm_Delib_01,esm_Fantasy_02,esm_Impuls_02,esm_Selfass_01,esm_Straight_01,esm_Tender_01,esm_Vulner_01,s8p_Duty,s8p_Intellect,s8p_Advers,s8p_Mating,s8p_Positiv,s8p_Negativ,s8p_Decept,s8p_Social,mc_Revstrat_01,mc_Revstrat_02,mc_Revstrat_03
613abcc8a654d0ca925f9434,1335,4,2,2,4,5,4,1,3,1,1,4,3,1,4,3,3,1,4,1,1,4,3,1,1,2,4,5,5,2,4,1,5,5,5,3,2,1,3,4,4,2,4,3,5,5,3,2,4,1,5,4,4,5,3,4,5,5,5,5,2,4,5,1,2,4,4,5,4,1,1,5,5,1,4,4,2,1,4,5,5,4,5,1,5,1,2,5,5,5,4,1,5,5,5,4,4,4,4,5,1,5,1,4,5,5,4,4,5,2,5,5,5,5,5,1,5,5,2,1,5,I talk to my colleague to let him know that it was wrong and that we tell my boss about the situation or I will do it myself. There's no other option.,The unique one,I argue with the members to tell them to be respectful. I don't care
5c8bafb53b6f3d00013d7c30,1206,3,1,2,1,3,4,1,1,1,1,1,1,1,1,2,4,1,5,5,1,1,1,1,2,3,5,2,5,1,1,1,1,1,1,1,2,4,1,1,1,1,5,5,5,2,1,4,1,3,5,4,4,4,5,1,1,2,1,5,1,1,2,5,5,5,1,1,5,1,1,1,5,1,1,4,1,1,1,1,1,1,4,4,4,1,1,5,3,5,1,1,1,1,5,1,1,5,5,1,1,5,1,5,5,1,1,1,1,1,1,4,4,5,4,1,3,1,1,1,3,I will not speak to him again.,I tell you things that have been a secret.,I call the police for a false reason.
613e5655b4bcff613d3edf7d,1341,3,2,2,2,4,4,1,1,4,4,4,2,4,4,1,5,1,3,3,2,4,1,1,3,5,3,4,4,1,1,1,4,4,3,3,2,3,4,4,4,2,4,2,3,3,3,4,3,3,5,5,4,3,2,1,1,4,4,5,1,2,2,4,3,5,2,3,5,1,2,4,3,4,2,3,3,1,3,3,4,3,1,2,5,2,1,3,4,4,3,1,5,1,4,3,5,4,3,4,1,2,2,4,4,3,1,2,4,3,2,2,1,5,4,4,4,4,2,1,4,make a joke ,2.Ghost them i don't need those type of friends ,2.Ask my girl if she wanna leave 
6092e2aac56871319199b6a5,1285,3,2,3,3,3,4,1,3,4,1,4,4,1,3,4,5,1,4,5,1,4,3,2,3,4,2,1,5,1,1,3,3,3,5,1,1,4,4,2,2,3,5,3,4,2,2,4,3,4,5,4,5,4,4,1,4,3,2,5,4,2,5,1,4,5,1,1,5,1,1,4,5,2,3,2,5,1,4,1,2,5,5,3,5,4,3,3,5,5,4,1,1,4,5,3,4,4,3,3,1,2,1,3,4,3,3,3,3,1,3,2,4,1,1,1,1,4,1,1,5,Find flaws in my/their idea and overcome with a better one,Go out with other friends and ,Spill a glass of wine on someone from that group for revenge
615a397c36acc06a0b11e631,1270,5,1,1,4,2,2,1,2,1,1,5,2,1,5,4,4,3,4,1,1,2,1,1,2,4,5,5,5,1,2,4,4,4,2,1,1,5,2,5,4,2,1,1,5,5,2,2,1,1,4,4,5,5,5,1,2,4,4,5,1,1,4,5,4,1,1,2,3,5,1,5,5,4,2,1,4,4,4,5,2,5,4,4,5,1,1,5,4,5,1,5,5,1,2,4,5,5,5,4,1,1,5,5,5,5,5,5,1,4,2,1,5,5,5,1,4,5,1,1,5,Confronting my colleague about not giving me credit,I'll confront them as to why they left me out,I will call the manager to resolve the issue between us
60ede6577c93b8e4d7f6bbdf,1307,3,3,2,4,3,3,2,1,3,3,5,2,1,4,3,3,1,4,2,3,1,3,2,3,3,2,4,3,1,1,2,2,4,3,3,3,3,3,2,4,3,3,1,5,3,4,3,3,2,4,3,3,3,2,2,3,2,3,3,3,2,3,4,2,5,2,4,2,1,3,3,3,2,3,2,2,3,3,3,3,3,3,4,4,4,2,5,3,4,2,2,4,4,2,3,3,3,3,3,3,3,2,4,4,3,4,3,3,3,3,3,3,4,4,1,1,5,4,1,4,"Gather files and proof that the idea was mine and then show it to my boss later on, instead of right after the meeting",Straight asking them why I wasn't invited to the dinner,Poison their food with something non-lethal
5c7d8138896a0b00011c2f5d,1358,3,3,2,2,5,4,4,3,1,4,5,2,3,5,2,5,2,5,3,3,4,3,2,3,5,5,3,3,2,1,3,5,4,4,2,4,4,3,4,3,3,5,3,3,4,3,3,4,2,4,5,2,3,1,1,3,5,4,5,3,1,2,5,3,3,3,2,5,3,2,4,3,2,3,2,4,1,3,3,3,3,4,3,4,4,3,4,3,4,3,3,4,1,5,4,3,4,2,5,1,3,3,4,4,3,4,3,1,4,4,3,1,5,5,3,4,4,4,4,4,"I would talk to the Chief and explain what happened.If that didn't help, I would never share any idea with my colleague again, or I would purposely give him a bad idea to ridicule him next time.","I would not seek revenge... Rather, I would ask directly why they didn't invite me.",I would ask the waiter for another table.
590819e205fbfc000147720c,1421,4,2,1,1,4,3,2,3,1,2,5,1,2,3,1,4,2,5,3,2,2,2,1,2,4,5,3,4,1,1,2,2,4,3,2,1,4,1,2,3,1,4,1,3,3,1,4,2,2,2,4,4,4,4,1,3,4,2,4,2,1,3,5,1,4,2,1,3,2,1,4,5,3,2,1,4,2,5,3,2,4,3,2,5,2,1,5,4,4,1,1,2,1,3,4,1,4,4,3,2,1,3,4,5,4,4,3,1,2,1,2,1,4,5,3,2,2,1,1,5,"Accuse the colleague of stealing my idea in front of everyone, showing the work I did on it.","Invite all those friends to a potluck dinner at my place and tell them to bring fancy things, only to cancel it at the last moment.","Counter by being as loud an obnoxious as possible; try and make a game with my date of saying the most loud, disgusting things possible."
61452698c5daf6495168307b,1409,5,1,1,2,4,2,1,1,1,1,5,2,1,3,2,4,1,4,1,1,2,3,1,4,4,5,5,5,1,1,4,2,5,1,2,1,5,1,2,3,1,3,4,4,4,1,2,2,1,5,4,5,4,5,1,4,4,4,5,1,1,4,5,1,1,1,2,5,1,1,4,5,2,1,1,4,2,4,4,4,5,3,4,2,2,1,5,5,4,1,1,2,1,4,3,1,4,4,4,1,1,2,4,2,1,4,3,4,4,1,4,5,2,2,1,2,1,4,1,3,"Add more detail to the answer i previously thought of without mentioning my colleague.
",Stop talking to them and giving them the cold shoulder.,Puposely start talking badly about them with my date to make them umcomfortable.
5f535e68a80f5b650ed852e4,1371,4,2,1,4,2,2,4,2,4,4,5,1,1,4,2,2,1,4,5,2,4,2,2,2,4,5,2,4,1,1,4,1,2,4,4,4,4,2,1,4,4,2,1,4,2,2,4,1,1,4,4,4,4,4,1,2,2,1,4,2,4,1,4,2,2,1,4,2,1,4,1,4,4,1,2,4,5,4,4,5,2,2,5,4,5,2,4,4,5,2,1,4,4,2,2,4,2,2,5,1,1,4,4,5,4,4,2,4,4,2,2,2,2,5,1,5,2,2,1,4,Assert that my colleague plagarized my work with evidence.,Tell them that I am having a hard time and would have appreciated being invited.,Confront the person who told me to be quiet.
5bb756696322c5000159756c,1451,3,3,2,4,1,2,2,3,1,4,5,2,4,4,1,2,2,4,4,3,4,2,1,4,1,3,4,2,1,1,4,4,4,3,3,4,4,3,4,4,4,4,1,4,4,3,5,2,2,4,3,4,4,1,2,2,1,4,4,3,4,2,4,3,2,4,4,2,1,3,3,2,4,2,1,3,3,4,4,5,3,3,5,2,5,1,4,4,4,2,1,4,3,2,4,2,2,4,4,4,2,4,2,5,3,4,3,4,4,3,2,3,4,4,3,3,4,3,4,4,Give him the silent treatment,Post not-so-subtle messages about them on social media,walk past the table and 'accidentally' knock over a drink
5873b2d22bd3c90001859b76,1450,1,3,1,4,2,1,4,3,1,5,5,1,3,3,2,1,1,5,5,1,4,1,1,2,4,4,3,4,3,1,5,3,4,4,1,4,3,2,3,1,1,3,2,5,1,2,4,1,1,4,5,3,3,1,1,1,3,1,4,4,1,1,5,2,3,2,3,3,1,4,3,4,4,1,1,3,5,5,1,5,4,4,5,5,5,3,5,1,4,1,1,2,1,3,3,2,1,3,4,1,1,2,1,5,1,1,3,1,1,1,1,4,3,5,3,1,1,3,1,3,"Withdraw my service or keep any further ideas to myself and enact them in my own way.   I may be subtle or not but I'd find a way of getting them to elaborate on the idea they have stolen and when they can't, I'd fill in their blanks and make them look foolish",Just distance myself from them and give them as little as possible.,I'd ask the waiter politely to relocate us or them to a different area of the restaurant.
60aad516e34718d318bfb44d,1476,3,3,2,4,2,2,4,3,3,4,5,2,4,4,4,2,4,4,4,2,4,2,1,4,2,2,3,3,2,3,4,2,3,2,4,4,3,2,4,3,4,2,3,4,2,2,5,3,2,4,2,2,3,2,2,3,2,3,4,2,3,2,4,2,2,2,3,2,2,3,2,4,3,2,2,2,4,3,3,4,4,4,3,4,5,2,4,4,4,1,4,4,3,2,3,2,2,4,4,3,2,3,2,3,3,3,2,1,2,2,1,3,3,4,3,2,4,4,4,4,never share ideas with the colleague so they won't still them in the future,"exclude them from any outings i have planned
",go report them to the manager for being noisy 
5e3b67fcd61d8738c69aeb0d,1491,4,1,1,2,1,4,1,3,1,1,5,5,1,2,4,1,5,5,2,4,5,2,1,3,1,4,4,5,1,1,5,4,5,2,1,2,5,1,1,4,1,2,1,5,5,2,4,1,1,5,2,5,4,4,1,4,1,3,5,1,1,2,5,1,4,4,1,2,4,1,5,4,5,1,2,3,4,5,4,2,5,4,5,5,2,1,5,4,5,1,2,4,1,3,4,1,4,5,4,2,2,4,5,5,4,5,4,1,4,1,1,3,5,5,2,5,5,4,2,5,I will ask him/her to talk after work and explained myself about how I felt ,I would say to them why they didn't invite me or that I saw some pictures from them having fun and make some jokes that I would like being there but it's ok maybe next time we can do something together and have all fun. ,I will check with the waiter if there is another table away from them. That's the best option
6103872a37b1dd5b8f350237,1448,4,4,2,2,1,4,5,2,2,2,4,2,5,4,4,2,4,5,2,2,4,2,2,4,2,4,5,4,2,4,5,3,3,2,4,5,2,2,5,4,5,2,2,4,2,4,4,2,2,4,4,4,4,2,4,5,2,4,4,2,4,5,4,2,2,2,5,2,5,4,4,3,4,2,2,2,5,4,5,5,4,5,4,4,5,2,4,2,2,2,2,4,4,2,4,4,2,2,4,4,2,2,2,5,1,2,2,2,5,2,2,2,2,4,4,2,2,4,4,4,Tell everyone in the office not to trust them,Deliberately bring up the dinner subject to make evryone uncomfortable,"Ask other tables if they are upset too so we can harass them together and make them leave
"
5a7fab56f49c9a0001f3549e,1487,5,3,2,1,4,2,2,2,1,2,3,4,4,4,2,5,3,5,1,1,3,4,1,2,4,4,5,5,2,2,1,4,5,2,2,1,4,2,5,4,2,3,4,3,5,1,4,4,2,3,4,3,4,4,3,3,4,5,5,2,2,3,4,4,1,4,2,5,4,3,4,5,1,4,4,2,2,3,5,2,3,3,2,4,2,2,4,3,5,4,5,4,2,3,5,2,5,5,2,4,3,3,5,3,4,3,4,2,3,4,1,2,4,5,2,4,5,2,3,4,'- try to come up with a similiar (improved) idea because I didn't tell my co worker the whole idea,'- Stating that I hate the food they ate and that it is not very healthy and connected to illnesses,'- Trying to solve the issue by dicussing with him in a mannered way
5dc71b96d210e45213e92359,1199,2,1,1,1,4,1,4,1,1,1,5,2,4,4,1,3,1,4,1,1,1,2,1,1,5,5,3,4,1,1,1,4,4,1,1,1,5,1,1,3,1,4,2,4,5,1,4,4,1,2,4,5,3,4,1,3,3,3,5,2,2,5,5,4,2,4,1,2,1,1,5,4,1,2,2,4,2,5,3,2,4,4,2,5,2,2,4,5,5,4,1,4,1,3,2,3,4,5,4,1,2,4,5,5,1,1,4,4,3,2,4,3,3,4,4,4,5,2,2,5,I'd accuse them outright of stealing my idea in front of others and cause them maximum embarrassment.,I'd ignore these people and start hanging out with different friends that valued me and not these people. Stuff them. ,Best stategy would probably be to report them. Not as much fun but less likely to get me in trouble.
61646505857d4f6e4debcc7b,1304,3,4,2,2,3,3,2,5,1,2,5,2,2,4,3,2,4,4,3,3,4,3,2,1,4,4,4,4,2,4,3,3,4,4,2,3,4,4,3,4,2,3,2,4,4,2,4,3,2,3,4,5,4,4,1,2,3,4,4,2,2,4,4,1,3,2,2,3,1,2,5,4,2,3,2,1,2,3,3,3,5,4,3,4,2,3,5,4,5,4,2,4,1,4,3,4,4,3,4,2,1,3,5,5,4,5,3,2,3,3,2,4,4,4,1,1,4,2,1,5,speaking the truth,confronting them,i will ask the waiter to change my table
5f674b595c87a8334c381ae7,1453,4,1,1,1,5,3,1,1,1,1,5,1,1,5,1,2,2,5,2,1,1,1,1,1,5,5,4,5,1,1,1,5,5,1,1,1,5,1,1,4,1,2,1,4,5,1,1,4,2,1,4,5,4,4,1,1,5,5,5,1,1,5,5,1,5,1,1,4,3,1,5,5,1,2,1,4,2,5,4,4,4,1,1,5,1,1,5,5,5,1,2,4,1,1,4,2,5,5,2,1,2,4,5,5,5,5,4,1,2,3,2,2,5,5,1,2,5,1,1,5,Refuse to assist your colleague with your knowledge and expertise,Hold a private party and not invite any of thr,Request to speak to the manager
60bcdcab851b473fd30718d4,1512,5,4,3,5,1,1,5,1,5,5,5,4,4,4,5,1,5,4,4,1,4,4,1,5,1,5,5,5,1,5,5,4,2,5,5,5,1,3,5,4,5,1,1,5,1,1,5,3,1,5,1,2,5,1,1,5,1,2,5,2,5,1,5,5,1,1,5,1,3,3,1,5,5,4,1,5,5,5,5,1,5,5,5,4,2,4,1,1,2,4,4,3,5,1,3,2,1,2,5,4,1,5,1,2,4,2,3,4,3,3,2,3,5,5,5,2,4,5,4,2,getting revenge by ruining her future projects and making sure she gets suspended.,plan a dinner and not invite them but make sure they know about it.,Telling the manager about the group and making sure he throws them out.
62b344e3e39755aabc5bed02,1525,3,1,1,2,1,2,2,3,2,3,4,1,4,4,3,4,2,2,5,2,2,4,1,2,4,5,2,5,1,2,4,2,4,4,2,4,5,1,4,3,2,4,2,2,2,2,3,2,4,4,4,4,4,3,4,2,3,2,4,2,2,1,4,1,2,3,4,4,3,4,4,3,2,3,3,3,2,5,2,4,1,3,5,4,2,1,3,2,5,1,1,3,2,4,4,2,2,4,4,1,4,2,2,3,2,1,3,4,4,1,1,2,1,4,1,3,5,1,1,4,Report something they say that might be considered unacceptable in the work place.  This would probably be the easiest to achieve as many people discuss inappropriate things in the work place.  If there was another witness even better.  Reporting the incident and the exact words used would likely get the colleague into trouble.  Depending on what was said they may ultimately be fired.,"Make and cancel plans with them.  This could be done by arranging or agreeing to go out with them and then cancelling at the last minute, making them waste their time and become annoyed.  Could even just not turn up and say that I forgot.  This same technique could be used on multiple friends individually or the same friend more than once until they got the picture.",Tell the manager that they have been doing drugs in the toilet.  This could help get them kicked out of the restaurant and perhaps barred from future visits.  There is always the possibility that it might actually be true and that the police could get involved and they are arrested.  It would be simple to do discreetly after returning from a trip to the bathroom.  
57dd3b0e91b7fc0001493db9,1551,3,1,3,4,3,4,4,2,1,2,4,2,1,4,3,3,2,5,5,2,4,5,2,3,5,2,3,5,4,1,4,4,4,3,2,1,5,3,2,3,1,4,3,4,3,1,2,4,2,5,5,3,4,4,4,5,3,2,5,2,1,3,4,1,4,1,1,2,3,1,5,5,2,4,3,2,3,4,3,2,4,5,4,3,3,1,5,2,5,1,1,4,3,4,3,1,4,4,2,4,2,2,5,4,4,4,4,2,3,4,2,4,5,4,5,4,4,2,1,4,Create a fake email,Do a similar thing and not invite these friends to social events in the future.,Order a really expensive bottle of wine to their table to assert dominance.
613a504b12b739cab54dcade,1547,4,2,1,3,2,4,4,2,2,4,4,3,4,3,3,2,3,4,4,2,4,3,1,3,4,4,4,4,2,3,4,3,4,4,3,4,2,3,4,3,4,2,2,3,4,3,3,3,1,4,3,4,4,2,2,2,2,4,4,2,3,2,4,2,3,2,2,3,1,3,4,4,4,3,2,2,4,5,4,3,4,2,4,4,3,2,3,2,4,3,2,3,3,4,4,4,3,3,3,3,1,3,3,5,4,4,3,4,3,3,1,3,4,4,3,3,4,3,4,5,"I would say that that idea was mine too and I Commented him about the idea but not in public, later I could talk with my boss",I wouldn't say anything more and enjoy the meeting.,I request another table and explain the reasons but before I say something to the member
61216c57c465b4c0b056f277,1655,5,1,1,1,4,1,1,2,1,1,5,2,1,4,1,4,2,5,4,1,4,1,1,1,3,4,5,5,1,1,3,2,3,1,1,1,5,1,5,1,1,5,2,5,4,1,5,1,1,4,1,5,5,2,1,3,5,3,5,4,1,3,5,1,5,1,1,2,1,1,4,5,1,1,1,2,1,5,5,3,4,5,2,5,1,1,5,4,5,1,1,3,3,5,3,1,5,5,2,1,1,4,4,3,4,4,3,1,1,1,1,1,4,5,1,1,3,1,1,5,"I would straight out tell my boss that my colleague stole my idea, that he/she is not creative at all, I'm the creative one.",Let it slide but continue to make hints that I know until they talk.,Ask the waiter to tell them to keep it down.
6273f19f518433b9251d25c1,1690,5,2,2,1,4,1,2,2,2,1,3,3,1,3,1,4,1,4,3,1,1,2,2,2,4,4,2,5,2,1,1,3,4,2,2,2,4,3,3,2,2,5,3,4,5,1,3,5,3,3,4,4,4,4,1,2,3,3,4,3,2,3,4,3,3,1,2,4,3,2,5,5,2,2,2,4,4,2,3,3,3,2,4,4,1,2,4,4,5,3,4,2,2,4,3,2,5,5,2,1,2,4,4,4,3,2,4,2,3,2,2,3,4,4,4,4,5,4,3,4,to elaborate about the idea and it consequences,it could ,to let them pay on behalf of me and ended up badly paying huge amount.
5fd8e0003de8900cac067594,1706,4,2,2,3,3,2,4,3,2,4,4,2,3,3,2,2,3,4,4,4,4,1,1,3,2,4,4,4,2,4,5,2,4,3,2,4,4,2,4,4,2,2,4,4,2,3,4,4,2,4,2,4,4,3,1,4,2,2,4,1,3,2,4,2,2,2,2,2,2,3,3,4,4,4,2,2,4,4,4,4,4,4,4,2,4,2,5,3,4,1,3,3,3,2,2,1,1,2,5,2,2,3,2,4,5,4,3,2,2,2,2,3,4,4,4,3,4,4,4,4, try to figure out new idea which would be better ,"'- that evening I wanted to share some concert's tickets to my friends,, They ware no available, so I needed to go for concert alone",'- leave the restaurant and change the place of your date 
60f5f1f4af5d8625a09ce5b1,1690,1,2,1,2,1,1,2,1,1,4,4,1,1,4,2,1,2,4,5,2,4,2,2,4,2,2,1,2,1,1,4,1,3,1,1,2,5,1,1,1,2,1,3,4,2,2,5,1,2,4,1,2,1,1,1,2,1,1,4,1,2,2,4,1,5,1,2,2,1,2,1,2,5,2,2,4,5,4,2,4,4,4,5,1,2,4,4,2,4,1,1,2,2,1,2,2,2,4,5,1,2,2,4,2,1,4,1,1,2,1,1,1,2,4,1,1,1,1,1,4,Spread rumours amongst friends,Tell them how much I love that particular restaurant,Pour a drink on them making it out to be an accident
5fa2b0b5a0ba5e4c859ec520,1717,2,2,1,1,1,1,3,2,1,1,4,2,1,1,3,2,1,4,4,3,4,2,1,2,3,3,3,3,2,3,2,3,3,1,1,1,5,2,4,4,1,2,3,4,2,3,4,3,1,4,3,3,4,3,2,2,1,2,4,1,1,1,4,1,2,1,1,3,2,3,3,4,4,2,3,3,4,3,3,4,2,4,3,4,4,1,5,1,4,1,1,1,1,1,3,1,4,5,4,2,1,3,1,3,2,1,1,3,1,1,1,3,4,4,2,4,5,1,1,5,Talk about the idea with more detail than my friend's description showing that I found it.,Asking directly how was their night and making them feel guilty,saying bad words not directly to them but loudly
5f356cbffb4cea5170d04fd9,1714,2,4,2,1,1,1,4,4,2,4,3,2,1,4,2,2,1,3,4,3,4,4,1,4,4,2,2,3,1,2,3,1,2,3,2,2,3,2,1,3,2,3,1,4,2,4,4,3,2,3,4,4,2,1,2,3,1,1,3,3,3,1,4,4,4,3,2,2,1,5,2,2,2,3,2,4,5,4,2,1,4,3,3,3,5,5,3,2,4,3,1,4,2,2,1,4,2,2,4,1,3,4,4,5,2,1,2,4,2,1,3,1,1,4,3,5,4,3,2,5,try to turn colleagues against them,Talk about how lonely I've been feeling recently,"""accidentally"" spill my drink all over them"
5adc95a1066c510001d410d7,1723,4,1,1,1,4,3,2,4,3,1,5,1,3,3,1,4,3,4,4,1,1,2,1,2,4,5,3,5,1,1,3,4,4,4,3,4,4,3,4,3,1,3,1,4,5,1,4,2,1,2,4,4,3,5,1,1,3,4,5,4,3,2,5,1,3,2,1,3,3,1,5,5,1,3,1,2,2,5,2,1,5,2,4,5,1,4,5,2,5,4,4,3,1,4,3,2,2,2,4,1,1,5,5,5,2,5,2,2,3,4,1,4,2,5,1,5,2,4,4,5,I would ask him to discuss with me if he want to share my ideas with others.,I would observe their reaction by discussing the place ,I would leave the place and go with my date to some other place.
60fefd6de6b470fd133b7d5d,1722,4,3,1,2,2,4,2,2,2,4,5,2,4,4,4,2,2,2,2,4,5,4,1,4,2,4,5,4,2,2,5,4,4,4,4,4,4,4,5,4,4,2,2,2,3,4,5,4,2,4,2,5,4,2,1,4,1,4,4,2,4,4,5,1,2,2,4,4,2,4,4,4,2,4,2,4,4,4,4,4,4,4,5,4,3,2,4,1,4,2,3,4,2,2,4,2,4,2,4,4,1,3,5,5,2,4,3,2,4,2,2,2,4,4,1,4,4,2,2,4,Let my boss know I will email him my ideas before the meeting starts so nobody can take credit for them,I would ask if there is a problem that they need to address with me,I would  ask the waiter to address the situation with the noise
5d51a96b5054110015905fd9,1500,1,1,1,4,4,2,4,1,1,3,5,1,1,2,2,2,1,5,5,3,4,2,1,2,4,5,1,4,1,1,3,2,3,1,2,3,5,1,1,1,3,4,1,4,2,2,4,2,1,4,4,4,1,2,3,2,2,1,5,1,2,2,5,1,5,2,2,2,1,2,3,4,4,3,2,3,3,5,1,4,4,2,4,4,4,1,5,4,5,1,1,2,3,1,3,1,2,4,4,4,1,4,5,5,4,1,4,1,3,4,1,2,5,5,2,4,4,2,1,4,Let others know that they are not to be trusted as they steal peoples ideas,Let them know that they are all liars in not telling you the truth and seeing which one give up the game and tells you what happened,Tell the waiter or manager that they are causing others trouble.
6117d8abca38886e66f7f900,1765,4,4,2,4,3,3,1,1,1,1,5,4,4,2,2,4,3,5,3,2,3,2,2,3,4,4,5,4,2,2,2,3,4,2,2,2,3,2,4,4,2,4,2,3,2,1,2,2,2,2,3,2,4,3,4,4,3,2,4,2,2,4,2,1,2,2,2,4,3,3,3,4,2,3,3,4,2,3,4,4,2,2,3,3,3,2,5,2,5,3,4,2,2,4,4,3,2,4,4,2,4,4,4,4,4,4,3,2,3,4,2,1,5,5,2,3,4,2,2,3,Keep working hard and think of a better idea,Make a better plan with other gruou and don't invite them,Start speaking louder than them
5d28a3187d6ad00001a33280,1785,4,4,2,4,2,3,4,3,5,3,4,3,1,2,5,4,3,4,5,3,4,4,1,4,2,4,3,4,2,4,4,3,4,4,4,3,3,2,4,1,4,5,4,3,2,4,4,4,4,3,4,1,3,2,4,4,1,2,3,5,5,4,2,4,4,1,5,2,2,4,1,4,2,3,1,1,4,3,2,5,4,4,4,2,4,4,3,3,4,5,1,2,4,2,3,5,4,2,3,2,2,4,2,4,3,4,2,4,2,3,2,2,4,3,5,4,2,3,3,2,"I'd tell the truth to my boss.
I'll try to get him fired.",I'll try to create a feeling like i felt on them.,"I would not enter in conflict in this situation.
I do not know if they are aggresive of somewhat.
I'd only change my seat and stay quiet."
610a5da4bc12c2340a6a0051,1566,4,2,1,1,4,5,2,4,1,2,5,4,4,4,2,4,5,5,1,1,2,1,1,2,4,4,5,5,1,1,1,5,5,4,2,1,4,1,4,4,1,2,1,4,4,2,4,4,2,4,4,4,4,4,1,1,4,4,4,2,1,4,5,1,4,1,2,4,1,2,4,4,2,4,2,2,4,5,5,2,5,1,4,4,1,4,5,4,5,1,4,5,1,5,3,2,4,4,2,2,1,4,4,4,4,4,4,1,2,4,2,4,4,4,2,2,4,2,1,5,"i will like him to expose himself by telling us where and how the plan will unfold, most people just talk with no action.",they will obviously ,i want to see how they will react to being chased out of the restaurant
603ee7b3253c1b1a684f5445,1868,4,1,2,4,4,4,2,2,2,2,4,2,5,4,2,5,3,5,3,2,4,2,2,2,3,5,4,5,3,1,4,2,3,2,2,2,3,4,4,4,2,4,2,5,4,4,5,4,2,5,4,4,5,3,2,2,2,2,3,3,2,2,4,2,2,2,2,2,2,2,3,2,5,3,2,1,4,5,5,3,3,2,5,4,2,2,5,2,4,4,2,3,2,2,3,1,2,2,5,2,2,4,3,5,2,4,3,2,2,2,2,2,4,4,4,3,5,5,5,5,discreetly destroying things that he is responsible for so that everyone thinks that it's his fault.,"My already sick mom was trying to take a walk in house to unstretch legs and bones and she fell on stairs and broke both of her arms and i fell in depression for a long time, was crying almost selfharm and had noone to talk to, i will make the worst scenario about depression and feeling lonely.",Ofcourse i will call the waiter and tell i heard their convo and they said they will run away without paying also i saw one of them stealing cutlery in pocket
615ed6934c5147cbc156e3d5,1887,4,2,1,1,4,2,1,1,1,1,5,2,2,4,1,5,1,4,3,1,2,3,1,2,5,4,4,4,1,1,1,3,3,2,1,1,5,2,2,3,2,4,2,3,3,2,3,4,2,3,5,4,3,4,1,2,5,3,4,2,2,3,1,1,5,2,1,3,1,1,4,4,2,4,1,3,2,3,3,2,5,2,1,5,1,2,4,4,5,1,1,4,1,4,3,2,4,4,2,3,2,4,5,1,2,3,3,4,2,1,2,2,4,4,1,2,4,2,1,4,talk to my colleague and convince him to tell the truth,i would tell them that they lied to make them fell uneasy,i would be talking more loudly than them and make them feel the same
